40.7530878279,-73.9341452305
40.760427457,-73.833525002
40.7240721692,-73.9786671157
40.6844295778,-73.9408998872
40.6369400717,-74.008057485
40.7427654532,-73.9977955232
40.8551352775,-73.85518582
40.8215228452,-73.93934529
40.6800967129,-73.8188749071
40.8599145265,-73.909205592
